ProductionID,PlantID,Region,RecordDate,EnergyGeneratedMWh,DowntimeHours,EfficiencyPct,CO2SavedTons
40951,17,South,2018-02-08,1020.373,0.0,78.88,510.186
40952,17,South,2018-02-09,1006.709,0.0,78.05,503.354
40953,17,South,2018-02-10,919.525,0.0,80.16,459.762
40954,17,South,2018-02-11,975.18,0.0,76.69,487.59
40955,17,South,2018-02-12,1082.369,0.0,79.12,541.184
40956,17,South,2018-02-13,1008.412,0.0,77.85,504.206
40957,17,South,2018-02-14,1035.042,0.0,80.53,517.521
40958,17,South,2018-02-15,949.158,0.0,84.23,474.579
40959,17,South,2018-02-16,1062.425,0.0,81.91,531.212
40960,17,South,2018-02-17,1173.425,0.0,75.87,586.712
40961,17,South,2018-02-18,1057.556,0.0,78.59,528.778
40962,17,South,2018-02-19,1051.404,0.0,74.99,525.702
40963,17,South,2018-02-20,1038.754,0.0,76.06,519.377
40964,17,South,2018-02-21,976.521,0.0,81.97,488.26
40965,17,South,2018-02-22,1087.034,0.0,80.11,543.517
40966,17,South,2018-02-23,1014.919,0.0,82.8,507.46
40967,17,South,2018-02-24,1140.576,0.0,78.27,570.288
40968,17,South,2018-02-25,1143.438,0.0,80.08,571.719
40969,17,South,2018-02-26,986.454,0.0,80.61,493.227
40970,17,South,2018-02-27,1073.951,0.0,78.36,536.976
40971,17,South,2018-02-28,981.419,0.0,85.1,490.71
40972,17,South,2018-03-01,1100.9,0.0,78.83,550.45
40973,17,South,2018-03-02,961.694,0.0,83.63,480.847
40974,17,South,2018-03-03,1039.039,0.0,75.67,519.52
40975,17,South,2018-03-04,1057.209,0.0,78.43,528.604
40976,17,South,2018-03-05,1075.116,0.0,77.37,537.558
40977,17,South,2018-03-06,952.007,0.0,77.59,476.004
40978,17,South,2018-03-07,1052.811,0.0,82.91,526.406
40979,17,South,2018-03-08,1036.409,0.0,85.36,518.205
40980,17,South,2018-03-09,946.257,0.0,80.74,473.128
40981,17,South,2018-03-10,1101.212,0.0,82.49,550.606
40982,17,South,2018-03-11,1131.824,0.0,76.73,565.912
40983,17,South,2018-03-12,1025.624,0.0,77.72,512.812
40984,17,South,2018-03-13,1012.631,0.0,84.31,506.316
40985,17,South,2018-03-14,996.677,0.0,85.28,498.338
40986,17,South,2018-03-15,1196.016,0.0,77.37,598.008
40987,17,South,2018-03-16,1085.648,0.0,83.5,542.824
40988,17,South,2018-03-17,973.723,0.0,81.92,486.862
40989,17,South,2018-03-18,913.115,0.0,76.3,456.558
40990,17,South,2018-03-19,992.781,0.0,83.44,496.39
40991,17,South,2018-03-20,993.359,0.0,79.76,496.68
40992,17,South,2018-03-21,1039.389,0.0,81.95,519.694
40993,17,South,2018-03-22,1024.663,0.0,75.18,512.332
40994,17,South,2018-03-23,1102.296,0.0,86.13,551.148
40995,17,South,2018-03-24,837.405,0.0,74.76,418.702
40996,17,South,2018-03-25,1058.71,0.0,78.27,529.355
40997,17,South,2018-03-26,1082.533,0.0,77.97,541.266
40998,17,South,2018-03-27,899.586,0.0,80.87,449.793
40999,17,South,2018-03-28,962.519,0.0,81.5,481.26
41000,17,South,2018-03-29,989.159,0.0,80.54,494.58
41001,17,South,2018-03-30,1056.57,0.0,81.59,528.285
41002,17,South,2018-03-31,993.96,0.0,80.56,496.98
41003,17,South,2018-04-01,1019.248,0.0,84.16,509.624
41004,17,South,2018-04-02,968.022,0.0,81.91,484.011
41005,17,South,2018-04-03,1025.952,0.0,77.04,512.976
41006,17,South,2018-04-04,978.625,0.0,79.5,489.312
41007,17,South,2018-04-05,962.025,0.0,79.33,481.012
41008,17,South,2018-04-06,1031.346,0.0,80.98,515.673
41009,17,South,2018-04-07,1080.835,0.0,82.47,540.418
41010,17,South,2018-04-08,1039.754,0.0,82.44,519.877
41011,17,South,2018-04-09,1006.72,0.0,73.5,503.36
41012,17,South,2018-04-10,1090.364,0.0,75.76,545.182
41013,17,South,2018-04-11,992.985,0.0,86.09,496.492
41014,17,South,2018-04-12,1018.676,0.0,79.42,509.338
41015,17,South,2018-04-13,1101.991,0.0,79.61,550.996
41016,17,South,2018-04-14,992.613,0.0,83.51,496.306
41017,17,South,2018-04-15,984.977,0.0,79.95,492.488
41018,17,South,2018-04-16,1072.41,0.0,78.56,536.205
41019,17,South,2018-04-17,953.861,0.0,77.45,476.93
41020,17,South,2018-04-18,1103.919,0.0,81.61,551.96
41021,17,South,2018-04-19,889.664,0.0,84.56,444.832
41022,17,South,2018-04-20,1027.157,0.0,83.44,513.578
41023,17,South,2018-04-21,977.285,0.0,77.11,488.642
41024,17,South,2018-04-22,1044.702,0.0,84.33,522.351
41025,17,South,2018-04-23,1122.861,0.0,77.6,561.43
41026,17,South,2018-04-24,942.647,0.0,78.37,471.324
41027,17,South,2018-04-25,925.821,0.0,77.16,462.91
41028,17,South,2018-04-26,1099.953,0.0,78.03,549.976
41029,17,South,2018-04-27,1006.639,0.0,75.85,503.32
41030,17,South,2018-04-28,1016.44,0.0,83.22,508.22
41031,17,South,2018-04-29,1004.758,0.0,78.97,502.379
41032,17,South,2018-04-30,996.744,0.0,82.08,498.372
41033,17,South,2018-05-01,959.475,0.0,79.81,479.738
41034,17,South,2018-05-02,1005.062,0.0,83.8,502.531
41035,17,South,2018-05-03,965.162,0.0,78.33,482.581
41036,17,South,2018-05-04,1089.966,0.0,82.22,544.983
41037,17,South,2018-05-05,984.736,0.0,82.63,492.368
41038,17,South,2018-05-06,1110.928,0.0,78.92,555.464
41039,17,South,2018-05-07,1067.539,0.0,78.57,533.77
41040,17,South,2018-05-08,956.581,0.0,78.01,478.29
41041,17,South,2018-05-09,950.103,0.0,77.91,475.052
41042,17,South,2018-05-10,1006.797,0.0,77.7,503.398
41043,17,South,2018-05-11,971.79,0.0,76.42,485.895
41044,17,South,2018-05-12,971.065,0.0,80.38,485.532
41045,17,South,2018-05-13,1080.028,0.0,79.4,540.014
41046,17,South,2018-05-14,1040.256,0.0,84.35,520.128
41047,17,South,2018-05-15,1106.065,0.0,78.47,553.032
41048,17,South,2018-05-16,948.391,0.0,81.4,474.196
41049,17,South,2018-05-17,896.689,0.0,77.53,448.344
41050,17,South,2018-05-18,971.912,0.0,80.06,485.956
41051,17,South,2018-05-19,1096.235,0.0,81.28,548.118
41052,17,South,2018-05-20,979.084,0.0,78.51,489.542
41053,17,South,2018-05-21,1133.266,0.0,78.73,566.633
41054,17,South,2018-05-22,985.215,0.0,81.87,492.608
41055,17,South,2018-05-23,1061.588,0.0,85.7,530.794
41056,17,South,2018-05-24,1020.225,0.0,79.56,510.112
41057,17,South,2018-05-25,888.179,0.0,83.77,444.09
41058,17,South,2018-05-26,976.797,0.0,84.63,488.398
41059,17,South,2018-05-27,1054.239,0.0,87.38,527.12
41060,17,South,2018-05-28,1018.79,0.0,80.89,509.395
41061,17,South,2018-05-29,991.998,0.0,81.71,495.999
41062,17,South,2018-05-30,1011.171,0.0,81.24,505.586
41063,17,South,2018-05-31,1032.081,0.0,80.65,516.04
41064,17,South,2018-06-01,835.928,0.0,80.05,417.964
41065,17,South,2018-06-02,983.593,0.0,77.21,491.796
41066,17,South,2018-06-03,966.368,0.0,86.23,483.184
41067,17,South,2018-06-04,1071.015,0.0,71.79,535.508
41068,17,South,2018-06-05,1073.638,0.0,83.74,536.819
41069,17,South,2018-06-06,1033.138,0.0,76.34,516.569
41070,17,South,2018-06-07,1029.523,0.0,79.32,514.761
41071,17,South,2018-06-08,884.244,0.0,81.23,442.122
41072,17,South,2018-06-09,960.379,0.0,74.59,480.19
41073,17,South,2018-06-10,997.46,0.0,80.22,498.73
41074,17,South,2018-06-11,1014.17,0.0,82.68,507.085
41075,17,South,2018-06-12,1021.259,0.0,75.43,510.63
41076,17,South,2018-06-13,888.77,0.0,83.11,444.385
41077,17,South,2018-06-14,1088.458,0.0,80.83,544.229
41078,17,South,2018-06-15,952.415,0.0,77.15,476.208
41079,17,South,2018-06-16,866.905,0.0,82.85,433.452
41080,17,South,2018-06-17,1075.349,0.0,79.17,537.674
41081,17,South,2018-06-18,959.397,0.0,79.43,479.698
41082,17,South,2018-06-19,1070.136,0.0,81.06,535.068
41083,17,South,2018-06-20,902.655,0.0,81.93,451.328
41084,17,South,2018-06-21,993.847,0.0,79.43,496.924
41085,17,South,2018-06-22,955.974,0.0,80.53,477.987
41086,17,South,2018-06-23,1048.571,0.0,81.23,524.285
41087,17,South,2018-06-24,960.754,0.0,83.41,480.377
41088,17,South,2018-06-25,1048.733,0.0,76.59,524.366
41089,17,South,2018-06-26,993.075,0.0,78.42,496.538
41090,17,South,2018-06-27,976.839,0.0,76.08,488.42
41091,17,South,2018-06-28,1083.25,0.0,76.93,541.625
41092,17,South,2018-06-29,1155.03,0.0,74.26,577.515
41093,17,South,2018-06-30,998.386,0.0,77.82,499.193
41094,17,South,2018-07-01,969.037,0.0,82.04,484.518
41095,17,South,2018-07-02,1012.414,0.0,78.45,506.207
41096,17,South,2018-07-03,1028.905,0.0,76.88,514.452
41097,17,South,2018-07-04,899.199,0.0,78.06,449.6
41098,17,South,2018-07-05,952.505,0.0,79.87,476.252
41099,17,South,2018-07-06,918.952,0.0,80.4,459.476
41100,17,South,2018-07-07,943.422,0.0,79.35,471.711
41101,17,South,2018-07-08,1120.719,0.0,84.4,560.36
41102,17,South,2018-07-09,865.557,0.0,78.26,432.778
41103,17,South,2018-07-10,1047.007,0.0,81.62,523.504
41104,17,South,2018-07-11,996.308,0.0,78.98,498.154
41105,17,South,2018-07-12,1038.563,0.0,83.31,519.282
41106,17,South,2018-07-13,942.002,0.0,78.3,471.001
41107,17,South,2018-07-14,990.543,0.0,79.42,495.272
41108,17,South,2018-07-15,1105.163,0.0,79.76,552.582
41109,17,South,2018-07-16,991.283,0.0,77.99,495.642
41110,17,South,2018-07-17,1119.157,0.0,77.37,559.578
41111,17,South,2018-07-18,835.97,0.0,80.89,417.985
41112,17,South,2018-07-19,1058.986,0.0,81.53,529.493
41113,17,South,2018-07-20,1025.625,0.0,82.2,512.812
41114,17,South,2018-07-21,928.331,0.0,81.89,464.166
41115,17,South,2018-07-22,1084.623,0.0,80.26,542.312
41116,17,South,2018-07-23,972.148,0.0,82.27,486.074
41117,17,South,2018-07-24,1037.628,0.0,82.62,518.814
41118,17,South,2018-07-25,956.902,0.0,80.15,478.451
41119,17,South,2018-07-26,986.968,0.0,78.11,493.484
41120,17,South,2018-07-27,1069.719,0.0,82.24,534.86
41121,17,South,2018-07-28,1182.124,0.0,81.27,591.062
41122,17,South,2018-07-29,961.049,0.0,76.28,480.524
41123,17,South,2018-07-30,1106.735,0.0,82.16,553.368
41124,17,South,2018-07-31,1113.223,0.0,83.32,556.612
41125,17,South,2018-08-01,1065.149,0.0,81.72,532.574
41126,17,South,2018-08-02,1074.01,0.0,78.69,537.005
41127,17,South,2018-08-03,974.014,0.0,80.54,487.007
41128,17,South,2018-08-04,956.037,0.0,80.16,478.018
41129,17,South,2018-08-05,989.541,0.0,77.4,494.77
41130,17,South,2018-08-06,1040.257,0.0,82.48,520.129
41131,17,South,2018-08-07,1001.159,0.0,82.92,500.58
41132,17,South,2018-08-08,971.467,0.0,78.43,485.734
41133,17,South,2018-08-09,973.706,0.0,82.19,486.853
41134,17,South,2018-08-10,1000.773,0.0,82.81,500.386
41135,17,South,2018-08-11,1080.453,0.0,79.53,540.226
41136,17,South,2018-08-12,948.011,0.0,76.63,474.006
41137,17,South,2018-08-13,1060.5,0.0,74.47,530.25
41138,17,South,2018-08-14,1057.445,0.0,83.35,528.722
41139,17,South,2018-08-15,986.037,0.0,75.64,493.018
41140,17,South,2018-08-16,1041.687,0.0,85.47,520.843
41141,17,South,2018-08-17,1111.327,0.0,86.05,555.664
41142,17,South,2018-08-18,999.617,0.0,84.3,499.808
41143,17,South,2018-08-19,968.794,0.0,78.76,484.397
41144,17,South,2018-08-20,956.127,0.0,82.89,478.064
41145,17,South,2018-08-21,964.581,0.0,85.63,482.29
41146,17,South,2018-08-22,1075.975,0.0,79.19,537.988
41147,17,South,2018-08-23,1018.02,0.0,80.56,509.01
41148,17,South,2018-08-24,912.241,0.0,81.92,456.12
41149,17,South,2018-08-25,1107.463,0.0,81.62,553.732
41150,17,South,2018-08-26,1009.687,0.0,80.72,504.844
41151,17,South,2018-08-27,1054.542,0.0,78.45,527.271
41152,17,South,2018-08-28,1066.575,0.0,78.59,533.288
41153,17,South,2018-08-29,964.683,0.0,77.16,482.342
41154,17,South,2018-08-30,937.646,0.0,84.81,468.823
41155,17,South,2018-08-31,956.265,0.0,79.59,478.132
41156,17,South,2018-09-01,1008.536,0.0,78.37,504.268
41157,17,South,2018-09-02,1051.331,0.0,79.22,525.666
41158,17,South,2018-09-03,1148.766,0.0,77.18,574.383
41159,17,South,2018-09-04,1083.435,0.0,79.01,541.718
41160,17,South,2018-09-05,887.462,0.0,84.3,443.731
41161,17,South,2018-09-06,1011.077,0.0,81.68,505.538
41162,17,South,2018-09-07,866.43,0.0,79.69,433.215
41163,17,South,2018-09-08,1087.897,0.0,84.61,543.948
41164,17,South,2018-09-09,1012.113,0.0,82.71,506.056
41165,17,South,2018-09-10,1024.162,0.0,82.06,512.081
41166,17,South,2018-09-11,1005.654,0.0,79.38,502.827
41167,17,South,2018-09-12,1027.362,0.0,82.33,513.681
41168,17,South,2018-09-13,974.816,0.0,86.74,487.408
41169,17,South,2018-09-14,1028.798,0.0,72.72,514.399
41170,17,South,2018-09-15,956.699,0.0,84.96,478.35
41171,17,South,2018-09-16,1042.549,0.0,77.8,521.274
41172,17,South,2018-09-17,1040.301,0.0,79.02,520.15
41173,17,South,2018-09-18,1054.154,0.0,79.98,527.077
41174,17,South,2018-09-19,1014.999,0.0,77.98,507.5
41175,17,South,2018-09-20,1092.676,0.0,80.45,546.338
41176,17,South,2018-09-21,1146.033,0.0,76.52,573.016
41177,17,South,2018-09-22,916.919,0.0,77.86,458.46
41178,17,South,2018-09-23,935.185,0.0,84.49,467.592
41179,17,South,2018-09-24,1010.129,0.0,79.34,505.064
41180,17,South,2018-09-25,992.14,0.0,84.12,496.07
41181,17,South,2018-09-26,1054.339,0.0,81.06,527.17
41182,17,South,2018-09-27,1055.461,0.0,81.64,527.73
41183,17,South,2018-09-28,1042.386,0.0,80.58,521.193
41184,17,South,2018-09-29,908.883,0.0,83.13,454.442
41185,17,South,2018-09-30,1035.032,0.0,80.86,517.516
41186,17,South,2018-10-01,1147.946,0.0,82.22,573.973
41187,17,South,2018-10-02,1056.726,0.0,82.49,528.363
41188,17,South,2018-10-03,1017.11,0.0,82.32,508.555
41189,17,South,2018-10-04,1065.104,0.0,75.4,532.552
41190,17,South,2018-10-05,962.682,0.0,80.12,481.341
41191,17,South,2018-10-06,1050.273,0.0,76.75,525.136
41192,17,South,2018-10-07,1020.039,0.0,78.0,510.02
41193,17,South,2018-10-08,943.912,0.0,80.55,471.956
41194,17,South,2018-10-09,1038.313,0.0,80.15,519.157
41195,17,South,2018-10-10,1024.536,0.0,83.05,512.268
41196,17,South,2018-10-11,1076.704,0.0,73.14,538.352
41197,17,South,2018-10-12,1031.086,0.0,81.4,515.543
41198,17,South,2018-10-13,1035.597,0.0,82.62,517.798
41199,17,South,2018-10-14,1031.712,0.0,81.47,515.856
41200,17,South,2018-10-15,1030.601,0.0,82.44,515.301
41201,17,South,2018-10-16,1100.463,0.0,78.76,550.232
41202,17,South,2018-10-17,1070.664,0.0,78.86,535.332
41203,17,South,2018-10-18,957.945,0.0,72.95,478.972
41204,17,South,2018-10-19,1014.823,0.0,83.13,507.412
41205,17,South,2018-10-20,925.466,0.0,76.94,462.733
41206,17,South,2018-10-21,1123.537,0.0,77.1,561.768
41207,17,South,2018-10-22,974.011,0.0,77.28,487.006
41208,17,South,2018-10-23,969.774,0.0,78.55,484.887
41209,17,South,2018-10-24,1146.323,0.0,82.91,573.162
41210,17,South,2018-10-25,981.107,0.0,85.5,490.554
41211,17,South,2018-10-26,956.734,0.0,74.99,478.367
41212,17,South,2018-10-27,1066.426,0.0,82.16,533.213
41213,17,South,2018-10-28,1021.458,0.0,80.1,510.729
41214,17,South,2018-10-29,960.955,0.0,79.49,480.478
41215,17,South,2018-10-30,1044.486,0.0,77.98,522.243
41216,17,South,2018-10-31,1064.322,0.0,81.31,532.161
41217,17,South,2018-11-01,1084.422,0.0,77.27,542.211
41218,17,South,2018-11-02,1039.337,0.0,78.68,519.668
41219,17,South,2018-11-03,1084.029,0.0,79.28,542.014
41220,17,South,2018-11-04,1079.353,0.0,82.41,539.676
41221,17,South,2018-11-05,990.131,0.0,80.4,495.066
41222,17,South,2018-11-06,1138.063,0.0,84.43,569.032
41223,17,South,2018-11-07,1066.242,0.0,72.61,533.121
41224,17,South,2018-11-08,1116.664,0.0,80.17,558.332
41225,17,South,2018-11-09,1012.086,0.0,82.85,506.043
41226,17,South,2018-11-10,1079.27,0.0,81.27,539.635
41227,17,South,2018-11-11,1040.498,0.0,80.46,520.249
41228,17,South,2018-11-12,1087.911,0.0,85.56,543.956
41229,17,South,2018-11-13,993.246,0.0,76.44,496.623
41230,17,South,2018-11-14,987.397,0.0,80.97,493.698
41231,17,South,2018-11-15,1106.061,0.0,77.68,553.03
41232,17,South,2018-11-16,1038.274,0.0,76.7,519.137
41233,17,South,2018-11-17,1090.023,0.0,86.61,545.012
41234,17,South,2018-11-18,925.414,0.0,73.19,462.707
41235,17,South,2018-11-19,966.551,0.0,80.17,483.276
41236,17,South,2018-11-20,987.593,0.0,78.53,493.796
41237,17,South,2018-11-21,1110.066,0.0,78.49,555.033
41238,17,South,2018-11-22,1107.713,0.0,77.73,553.856
41239,17,South,2018-11-23,1027.583,0.0,75.45,513.792
41240,17,South,2018-11-24,1054.549,0.0,77.93,527.274
41241,17,South,2018-11-25,1033.251,0.0,74.22,516.626
41242,17,South,2018-11-26,953.53,0.0,78.74,476.765
41243,17,South,2018-11-27,1025.841,0.0,83.08,512.92
41244,17,South,2018-11-28,960.365,0.0,79.19,480.182
41245,17,South,2018-11-29,995.598,0.0,77.82,497.799
41246,17,South,2018-11-30,1006.346,0.0,78.65,503.173
41247,17,South,2018-12-01,1134.205,0.0,80.76,567.102
41248,17,South,2018-12-02,1032.865,0.0,79.73,516.432
41249,17,South,2018-12-03,994.166,0.0,80.03,497.083
41250,17,South,2018-12-04,1064.094,0.0,75.79,532.047
41251,17,South,2018-12-05,976.479,0.0,88.86,488.24
41252,17,South,2018-12-06,1202.809,0.0,79.11,601.404
41253,17,South,2018-12-07,1050.878,0.0,81.09,525.439
41254,17,South,2018-12-08,852.883,0.0,81.52,426.442
41255,17,South,2018-12-09,966.892,0.0,80.8,483.446
41256,17,South,2018-12-10,1145.655,0.0,82.02,572.828
41257,17,South,2018-12-11,1031.749,0.0,80.49,515.874
41258,17,South,2018-12-12,990.379,0.0,79.41,495.19
41259,17,South,2018-12-13,1049.169,0.0,67.06,524.584
41260,17,South,2018-12-14,917.816,0.0,78.27,458.908
41261,17,South,2018-12-15,955.263,0.0,80.18,477.632
41262,17,South,2018-12-16,926.361,0.0,81.43,463.18
41263,17,South,2018-12-17,996.406,0.0,80.36,498.203
41264,17,South,2018-12-18,1132.338,0.0,80.31,566.169
41265,17,South,2018-12-19,1062.314,0.0,79.42,531.157
41266,17,South,2018-12-20,1054.272,0.0,82.22,527.136
41267,17,South,2018-12-21,976.715,0.0,78.62,488.358
41268,17,South,2018-12-22,1074.855,0.0,73.46,537.428
41269,17,South,2018-12-23,968.933,0.0,75.6,484.466
41270,17,South,2018-12-24,1014.228,0.0,83.84,507.114
41271,17,South,2018-12-25,1073.306,0.0,79.45,536.653
41272,17,South,2018-12-26,1016.421,0.0,78.98,508.21
41273,17,South,2018-12-27,1083.916,0.0,84.48,541.958
41274,17,South,2018-12-28,1009.603,0.0,76.13,504.802
41275,17,South,2018-12-29,1114.336,0.0,83.74,557.168
41276,17,South,2018-12-30,1050.744,0.0,76.15,525.372
41277,17,South,2018-12-31,961.506,0.0,77.48,480.753
41278,17,South,2019-01-01,984.829,0.0,79.52,492.414
41279,17,South,2019-01-02,1006.35,0.0,78.08,503.175
41280,17,South,2019-01-03,1086.89,0.0,83.01,543.445
41281,17,South,2019-01-04,1146.99,0.0,76.26,573.495
41282,17,South,2019-01-05,920.171,0.0,77.63,460.086
41283,17,South,2019-01-06,995.241,0.0,78.64,497.62
41284,17,South,2019-01-07,1105.156,0.0,79.68,552.578
41285,17,South,2019-01-08,1018.333,0.0,75.91,509.166
41286,17,South,2019-01-09,1010.886,0.0,73.68,505.443
41287,17,South,2019-01-10,1061.474,0.0,75.88,530.737
41288,17,South,2019-01-11,929.67,0.0,83.17,464.835
41289,17,South,2019-01-12,1062.892,0.0,83.3,531.446
41290,17,South,2019-01-13,1042.687,0.0,77.71,521.343
41291,17,South,2019-01-14,1035.201,0.0,80.96,517.6
41292,17,South,2019-01-15,1095.45,0.0,79.4,547.725
41293,17,South,2019-01-16,1017.088,0.0,78.21,508.544
41294,17,South,2019-01-17,1024.36,0.0,83.45,512.18
41295,17,South,2019-01-18,1034.199,0.0,74.79,517.1
41296,17,South,2019-01-19,882.033,0.0,84.8,441.016
41297,17,South,2019-01-20,1093.111,0.0,79.65,546.556
41298,17,South,2019-01-21,1062.618,0.0,81.79,531.309
41299,17,South,2019-01-22,1058.8,0.0,79.88,529.4
41300,17,South,2019-01-23,1045.616,0.0,81.2,522.808
41301,17,South,2019-01-24,1114.851,0.0,76.93,557.426
41302,17,South,2019-01-25,1036.945,0.0,82.28,518.472
41303,17,South,2019-01-26,1007.136,0.0,82.96,503.568
41304,17,South,2019-01-27,903.263,0.0,80.86,451.632
41305,17,South,2019-01-28,935.731,0.0,80.29,467.866
41306,17,South,2019-01-29,1000.766,0.0,78.87,500.383
41307,17,South,2019-01-30,1028.314,0.0,74.91,514.157
41308,17,South,2019-01-31,981.351,0.0,88.27,490.676
41309,17,South,2019-02-01,1008.172,0.0,78.77,504.086
41310,17,South,2019-02-02,960.706,0.0,81.92,480.353
41311,17,South,2019-02-03,1086.259,0.0,81.25,543.13
41312,17,South,2019-02-04,1003.156,0.0,76.33,501.578
41313,17,South,2019-02-05,1101.937,0.0,85.46,550.968
41314,17,South,2019-02-06,1003.612,0.0,79.33,501.806
41315,17,South,2019-02-07,1046.53,0.0,82.74,523.265
41316,17,South,2019-02-08,1059.572,0.0,80.72,529.786
41317,17,South,2019-02-09,1032.688,0.0,81.13,516.344
41318,17,South,2019-02-10,946.174,0.0,77.85,473.087
41319,17,South,2019-02-11,998.253,0.0,84.76,499.126
41320,17,South,2019-02-12,879.91,0.0,81.33,439.955
41321,17,South,2019-02-13,1133.685,0.0,84.16,566.842
41322,17,South,2019-02-14,792.249,0.0,80.31,396.124
41323,17,South,2019-02-15,1079.777,0.0,83.97,539.888
41324,17,South,2019-02-16,1029.138,0.0,81.37,514.569
41325,17,South,2019-02-17,903.412,0.0,77.88,451.706
41326,17,South,2019-02-18,1039.273,0.0,80.91,519.636
41327,17,South,2019-02-19,946.097,0.0,80.67,473.048
41328,17,South,2019-02-20,1051.309,0.0,82.69,525.654
41329,17,South,2019-02-21,1018.358,0.0,81.7,509.179
41330,17,South,2019-02-22,1037.408,0.0,78.15,518.704
41331,17,South,2019-02-23,997.069,0.0,80.67,498.534
41332,17,South,2019-02-24,1112.803,0.0,84.59,556.402
41333,17,South,2019-02-25,952.218,0.0,85.26,476.109
41334,17,South,2019-02-26,975.563,0.0,81.27,487.782
41335,17,South,2019-02-27,1011.744,0.0,80.78,505.872
41336,17,South,2019-02-28,1014.721,0.0,78.06,507.36
41337,17,South,2019-03-01,944.404,0.0,71.96,472.202
41338,17,South,2019-03-02,885.558,0.0,78.29,442.779
41339,17,South,2019-03-03,1045.954,0.0,82.86,522.977
41340,17,South,2019-03-04,1044.699,0.0,80.62,522.35
41341,17,South,2019-03-05,1137.685,0.0,79.11,568.842
41342,17,South,2019-03-06,1107.008,0.0,82.3,553.504
41343,17,South,2019-03-07,1026.268,0.0,78.58,513.134
41344,17,South,2019-03-08,975.854,0.0,79.84,487.927
41345,17,South,2019-03-09,1098.821,0.0,78.88,549.41
41346,17,South,2019-03-10,964.631,0.0,76.83,482.316
41347,17,South,2019-03-11,1082.973,0.0,77.75,541.486
41348,17,South,2019-03-12,923.891,0.0,82.19,461.946
41349,17,South,2019-03-13,1155.682,0.0,78.33,577.841
41350,17,South,2019-03-14,948.826,0.0,81.84,474.413
41351,17,South,2019-03-15,954.38,0.0,78.95,477.19
41352,17,South,2019-03-16,894.729,0.0,80.39,447.364
41353,17,South,2019-03-17,995.539,0.0,79.06,497.77
41354,17,South,2019-03-18,1051.568,0.0,80.63,525.784
41355,17,South,2019-03-19,980.974,0.0,76.45,490.487
41356,17,South,2019-03-20,960.855,0.0,76.64,480.428
41357,17,South,2019-03-21,922.75,0.0,78.99,461.375
41358,17,South,2019-03-22,1040.626,0.0,78.85,520.313
41359,17,South,2019-03-23,1068.937,0.0,83.88,534.468
41360,17,South,2019-03-24,1032.822,0.0,75.73,516.411
41361,17,South,2019-03-25,1069.453,0.0,79.77,534.726
41362,17,South,2019-03-26,938.943,0.0,77.62,469.472
41363,17,South,2019-03-27,978.577,0.0,86.05,489.288
41364,17,South,2019-03-28,1008.139,0.0,80.77,504.07
41365,17,South,2019-03-29,1108.871,0.0,80.93,554.436
41366,17,South,2019-03-30,1108.366,0.0,78.06,554.183
41367,17,South,2019-03-31,1076.706,0.0,85.68,538.353
41368,17,South,2019-04-01,1073.953,0.0,79.16,536.976
41369,17,South,2019-04-02,968.671,0.0,79.56,484.336
41370,17,South,2019-04-03,1028.656,0.0,75.06,514.328
41371,17,South,2019-04-04,908.029,0.0,80.95,454.014
41372,17,South,2019-04-05,1073.949,0.0,76.3,536.974
41373,17,South,2019-04-06,1004.481,0.0,81.64,502.24
41374,17,South,2019-04-07,1161.785,0.0,78.09,580.892
41375,17,South,2019-04-08,1039.784,0.0,81.66,519.892
41376,17,South,2019-04-09,970.066,0.0,85.99,485.033
41377,17,South,2019-04-10,1003.125,0.0,77.22,501.562
41378,17,South,2019-04-11,979.029,0.0,77.66,489.514
41379,17,South,2019-04-12,981.991,0.0,77.81,490.996
41380,17,South,2019-04-13,1020.813,0.0,84.24,510.406
41381,17,South,2019-04-14,954.872,0.0,82.01,477.436
41382,17,South,2019-04-15,1017.779,0.0,81.45,508.89
41383,17,South,2019-04-16,886.898,0.0,77.6,443.449
41384,17,South,2019-04-17,1032.819,0.0,83.67,516.41
41385,17,South,2019-04-18,970.795,0.0,81.69,485.398
41386,17,South,2019-04-19,929.578,0.0,80.06,464.789
41387,17,South,2019-04-20,1071.479,0.0,80.9,535.74
41388,17,South,2019-04-21,900.965,0.0,80.89,450.482
41389,17,South,2019-04-22,1065.653,0.0,79.13,532.826
41390,17,South,2019-04-23,1053.636,0.0,80.26,526.818
41391,17,South,2019-04-24,960.797,0.0,84.34,480.398
41392,17,South,2019-04-25,1004.59,0.0,77.01,502.295
41393,17,South,2019-04-26,1040.788,0.0,83.15,520.394
41394,17,South,2019-04-27,1038.67,0.0,81.39,519.335
41395,17,South,2019-04-28,1084.277,0.0,80.39,542.138
41396,17,South,2019-04-29,1071.926,0.0,81.59,535.963
41397,17,South,2019-04-30,1092.398,0.0,78.9,546.199
41398,17,South,2019-05-01,1100.457,0.0,76.66,550.228
41399,17,South,2019-05-02,1029.964,0.0,81.0,514.982
41400,17,South,2019-05-03,710.503,6.98,76.06,355.252
41401,17,South,2019-05-04,1013.559,0.0,77.91,506.78
41402,17,South,2019-05-05,998.455,0.0,79.15,499.228
41403,17,South,2019-05-06,1121.761,0.0,85.97,560.88
41404,17,South,2019-05-07,970.56,0.0,79.31,485.28
41405,17,South,2019-05-08,1099.027,0.0,72.89,549.514
