RecordID,PlantID,MonthStart,OperationalCostUSD,RevenueUSD,SubsidyUSD,NetProfitUSD
880,11,2021-04-01,23998.12,168642.75,8432.14,153076.77
881,11,2021-05-01,46923.27,185226.93,27784.04,166087.7
882,11,2021-06-01,21856.86,141182.87,14118.29,133444.3
883,11,2021-07-01,34304.66,103798.02,5189.9,74683.26
884,11,2021-08-01,14525.46,171754.36,8587.72,165816.62
885,11,2021-09-01,19589.97,207151.1,10357.56,197918.69
886,11,2021-10-01,50960.11,128711.57,0.0,77751.46
887,11,2021-11-01,24817.85,203034.84,10151.74,188368.73
888,11,2021-12-01,64020.83,180547.98,27082.2,143609.35
889,11,2022-01-01,52156.14,234763.02,35214.45,217821.33
890,11,2022-02-01,44744.88,94683.57,4734.18,54672.87
891,11,2022-03-01,56422.61,103312.67,0.0,46890.06
892,11,2022-04-01,49608.27,87121.32,8712.13,46225.18
893,11,2022-05-01,13803.27,83958.05,12593.71,82748.49
894,11,2022-06-01,43700.01,155440.9,23316.13,135057.02
895,11,2022-07-01,37567.49,133716.97,13371.7,109521.18
896,11,2022-08-01,19705.63,103335.78,15500.37,99130.52
897,11,2022-09-01,38119.54,100366.73,15055.01,77302.2
898,11,2022-10-01,33181.37,116946.62,11694.66,95459.91
899,11,2022-11-01,38358.61,119339.57,11933.96,92914.92
900,11,2022-12-01,60167.69,214191.12,32128.67,186152.1
901,11,2023-01-01,26653.58,128840.3,0.0,102186.72
902,11,2023-02-01,27861.99,209998.56,10499.93,192636.5
903,11,2023-03-01,19979.53,148089.02,14808.9,142918.39
904,11,2023-04-01,22715.81,215189.49,10759.47,203233.15
905,11,2023-05-01,15811.48,146449.37,21967.41,152605.3
906,11,2023-06-01,16072.98,142113.31,0.0,126040.33
907,11,2023-07-01,33111.12,132070.2,0.0,98959.08
908,11,2023-08-01,23797.57,180425.44,18042.54,174670.41
909,11,2023-09-01,45629.76,184488.08,18448.81,157307.13
910,11,2023-10-01,38816.82,187693.83,0.0,148877.01
911,11,2023-11-01,29333.54,239625.91,0.0,210292.37
912,11,2023-12-01,26057.1,249007.01,12450.35,235400.26
913,11,2024-01-01,36598.48,134617.0,6730.85,104749.37
914,11,2024-02-01,28774.63,172842.91,0.0,144068.28
915,11,2024-03-01,54860.3,98661.31,4933.07,48734.08
916,11,2024-04-01,42330.13,152119.97,7606.0,117395.84
917,11,2024-05-01,37486.39,202037.66,0.0,164551.27
918,11,2024-06-01,49870.04,160736.65,24110.5,134977.11
919,11,2024-07-01,35453.64,157098.67,7854.93,129499.96
920,11,2024-08-01,27556.94,137689.65,0.0,110132.71
921,11,2024-09-01,32216.26,124460.99,18669.15,110913.88
922,11,2024-10-01,47387.45,117236.37,0.0,69848.92
923,11,2024-11-01,20340.7,188361.05,0.0,168020.35
924,11,2024-12-01,64601.0,186915.64,18691.56,141006.2
925,12,2018-01-01,2146574.27,3954630.76,395463.08,2203519.57
926,12,2018-02-01,1475978.25,5217778.65,0.0,3741800.4
927,12,2018-03-01,2444058.7,9697248.56,0.0,7253189.86
928,12,2018-04-01,1596653.71,8150470.5,1222570.57,7776387.36
929,12,2018-05-01,1619501.07,9189837.0,0.0,7570335.93
930,12,2018-06-01,2123127.13,8830244.17,441512.21,7148629.25
931,12,2018-07-01,1712266.96,5509147.71,275457.39,4072338.14
932,12,2018-08-01,1619018.84,5415641.38,812346.21,4608968.75
933,12,2018-09-01,708679.52,4722357.14,472235.71,4485913.33
934,12,2018-10-01,1467816.83,8875992.77,0.0,7408175.94
935,12,2018-11-01,1515799.03,8118067.0,1217710.05,7819978.02
936,12,2018-12-01,2281048.02,9873622.36,493681.12,8086255.46
937,12,2019-01-01,1671881.38,4563953.03,456395.3,3348466.95
938,12,2019-02-01,1993038.7,8275119.59,413755.98,6695836.87
939,12,2019-03-01,1958946.7,10140074.67,1521011.2,9702139.17
940,12,2019-04-01,1076229.08,4666258.0,466625.8,4056654.72
941,12,2019-05-01,1095764.8,9931511.67,993151.17,9828898.04
942,12,2019-06-01,1685609.75,9776371.07,977637.11,9068398.43
943,12,2019-07-01,1165368.23,5065319.9,506531.99,4406483.66
944,12,2019-08-01,1815165.75,7643458.72,382172.94,6210465.91
945,12,2019-09-01,937162.35,8896256.89,444812.84,8403907.38
946,12,2019-10-01,2405046.42,6606278.12,660627.81,4861859.51
947,12,2019-11-01,1722087.81,5392973.71,0.0,3670885.9
948,12,2019-12-01,2414308.4,5455868.5,545586.85,3587146.95
949,12,2020-01-01,1329773.18,10319665.02,1547949.75,10537841.59
950,12,2020-02-01,1705743.3,3675256.17,551288.43,2520801.3
951,12,2020-03-01,2417527.84,7177719.89,1076657.98,5836850.03
952,12,2020-04-01,1255040.47,9982349.88,1497352.48,10224661.89
953,12,2020-05-01,1713872.72,6477125.07,0.0,4763252.35
954,12,2020-06-01,1023014.53,8719087.96,871908.8,8567982.23
955,12,2020-07-01,2129862.89,8420849.03,1263127.35,7554113.49
956,12,2020-08-01,728360.55,9358488.14,0.0,8630127.59
957,12,2020-09-01,690663.4,6562169.42,656216.94,6527722.96
958,12,2020-10-01,748744.13,5975472.02,896320.8,6123048.69
959,12,2020-11-01,903818.9,5634030.77,281701.54,5011913.41
960,12,2020-12-01,2380701.05,4349705.45,434970.55,2403974.95
961,12,2021-01-01,773467.26,9088937.41,0.0,8315470.15
962,12,2021-02-01,1306822.28,8869443.32,1330416.5,8893037.54
963,12,2021-03-01,2564968.39,7684745.31,1152711.8,6272488.72
964,12,2021-04-01,809499.95,5963709.79,298185.49,5452395.33
965,12,2021-05-01,2158519.23,5807598.03,580759.8,4229838.6
966,12,2021-06-01,2282651.07,6711038.38,1006655.76,5435043.07
967,12,2021-07-01,1098421.6,8493168.16,1273975.22,8668721.78
968,12,2021-08-01,1172081.16,6607872.37,991180.86,6426972.07
969,12,2021-09-01,2472008.75,4515358.19,0.0,2043349.44
970,12,2021-10-01,2535052.67,9305312.17,1395796.83,8166056.33
971,12,2021-11-01,1435676.34,6919229.98,691923.0,6175476.64
972,12,2021-12-01,1897459.95,4294187.48,0.0,2396727.53
973,12,2022-01-01,2530504.86,6504126.74,325206.34,4298828.22
974,12,2022-02-01,760043.42,5525859.32,0.0,4765815.9
975,12,2022-03-01,1971310.33,4475227.4,671284.11,3175201.18
976,12,2022-04-01,2150626.31,5911130.68,295556.53,4056060.9
977,12,2022-05-01,951182.52,7885871.41,0.0,6934688.89
978,12,2022-06-01,1424020.9,7744664.56,774466.46,7095110.12
979,12,2022-07-01,700476.57,8332560.49,833256.05,8465339.97
980,12,2022-08-01,1602775.73,6751714.16,337585.71,5486524.14
981,12,2022-09-01,1724612.67,9538616.49,953861.65,8767865.47
982,12,2022-10-01,783743.27,9016745.5,1352511.82,9585514.05
983,12,2022-11-01,2469300.71,7292539.48,364626.97,5187865.74
984,12,2022-12-01,1427421.57,8272137.14,0.0,6844715.57
985,12,2023-01-01,849033.17,5582387.04,558238.7,5291592.57
986,12,2023-02-01,676570.53,7891962.68,1183794.4,8399186.55
987,12,2023-03-01,2310072.73,7241589.71,0.0,4931516.98
988,12,2023-04-01,780438.35,5574318.21,0.0,4793879.86
989,12,2023-05-01,804071.99,9311309.34,0.0,8507237.35
990,12,2023-06-01,2434103.94,6156236.02,307811.8,4029943.88
991,12,2023-07-01,1746807.79,9620380.81,481019.04,8354592.06
992,12,2023-08-01,1575108.42,8348495.14,834849.51,7608236.23
993,12,2023-09-01,1511727.16,9465057.78,0.0,7953330.62
994,12,2023-10-01,1352993.12,4674236.18,467423.62,3788666.68
995,12,2023-11-01,1930011.2,7498334.49,1124750.17,6693073.46
996,12,2023-12-01,1653907.17,8815671.33,881567.13,8043331.29
997,12,2024-01-01,1705309.0,3995172.79,0.0,2289863.79
998,12,2024-02-01,1284286.77,8662534.64,433126.73,7811374.6
999,12,2024-03-01,1185011.86,4453769.33,668065.4,3936822.87
1000,12,2024-04-01,1439358.91,6449501.89,967425.28,5977568.26
1001,12,2024-05-01,867637.25,8367364.2,1255104.63,8754831.58
1002,12,2024-06-01,1372690.07,8526193.1,852619.31,8006122.34
1003,12,2024-07-01,1671811.95,5162675.38,774401.31,4265264.74
1004,12,2024-08-01,917568.86,5369584.15,805437.62,5257452.91
1005,12,2024-09-01,2234930.58,9014268.75,1352140.31,8131478.48
1006,12,2024-10-01,2588918.27,6469171.38,0.0,3880253.11
1007,12,2024-11-01,1507690.84,4060103.04,203005.15,2755417.35
1008,12,2024-12-01,1144841.63,7986604.07,1197990.61,8039753.05
1009,13,2018-01-01,721363.42,3322332.0,332233.2,2933201.78
1010,13,2018-02-01,831295.23,2279226.14,227922.61,1675853.52
1011,13,2018-03-01,1210419.63,3660103.11,0.0,2449683.48
1012,13,2018-04-01,1004473.11,2328976.11,0.0,1324503.0
1013,13,2018-05-01,990217.06,3310482.73,165524.14,2485789.81
1014,13,2018-06-01,979284.05,2396986.02,0.0,1417701.97
1015,13,2018-07-01,1066349.44,2033746.96,305062.04,1272459.56
1016,13,2018-08-01,615752.13,4518149.17,451814.92,4354211.96
1017,13,2018-09-01,656919.66,4402343.14,0.0,3745423.48
1018,13,2018-10-01,835568.39,2041350.33,306202.55,1511984.49
1019,13,2018-11-01,1332367.64,2153358.61,107667.93,928658.9
1020,13,2018-12-01,990309.09,5238781.94,785817.29,5034290.14
1021,13,2019-01-01,699177.01,2339204.21,0.0,1640027.2
1022,13,2019-02-01,887930.96,3271116.71,0.0,2383185.75
1023,13,2019-03-01,365871.07,2108575.91,105428.8,1848133.64
1024,13,2019-04-01,667663.27,1986523.4,198652.34,1517512.47
1025,13,2019-05-01,872955.03,3793169.39,189658.47,3109872.83
1026,13,2019-06-01,595803.24,3562869.02,0.0,2967065.78
1027,13,2019-07-01,888229.96,1751220.01,262683.0,1125673.05
1028,13,2019-08-01,765385.54,4375295.03,656294.25,4266203.74
1029,13,2019-09-01,862536.67,2483234.49,248323.45,1869021.27
1030,13,2019-10-01,1319838.24,2289571.25,114478.56,1084211.57
1031,13,2019-11-01,729375.61,5345640.92,0.0,4616265.31
1032,13,2019-12-01,709756.17,5409447.73,811417.16,5511108.72
1033,13,2020-01-01,1158878.14,3493486.0,349348.6,2683956.46
1034,13,2020-02-01,548251.0,3823874.32,191193.72,3466817.04
1035,13,2020-03-01,441970.83,4426762.45,221338.12,4206129.74
1036,13,2020-04-01,752297.13,3487344.72,348734.47,3083782.06
1037,13,2020-05-01,837116.65,2294793.27,114739.66,1572416.28
1038,13,2020-06-01,383977.37,2414866.63,241486.66,2272375.92
1039,13,2020-07-01,588324.35,1966907.93,295036.19,1673619.77
1040,13,2020-08-01,758394.96,4137914.52,206895.73,3586415.29
1041,13,2020-09-01,863099.34,1985517.0,99275.85,1221693.51
1042,13,2020-10-01,787580.54,3787229.19,378722.92,3378371.57
1043,13,2020-11-01,869836.35,3553763.45,533064.52,3216991.62
1044,13,2020-12-01,936647.84,5735375.44,286768.77,5085496.37
1045,13,2021-01-01,1107831.42,4134207.75,413420.78,3439797.11
1046,13,2021-02-01,858283.19,3197120.86,0.0,2338837.67
1047,13,2021-03-01,903661.33,4578627.21,686794.08,4361759.96
1048,13,2021-04-01,471210.65,3235663.87,485349.58,3249802.8
1049,13,2021-05-01,458947.14,3812514.19,381251.42,3734818.47
1050,13,2021-06-01,718672.56,2938161.13,440724.17,2660212.74
1051,13,2021-07-01,1118688.76,3689513.31,0.0,2570824.55
1052,13,2021-08-01,618089.69,2161152.37,0.0,1543062.68
1053,13,2021-09-01,801760.75,3856768.3,192838.42,3247845.97
1054,13,2021-10-01,1110027.68,4009691.9,400969.19,3300633.41
1055,13,2021-11-01,378638.26,2522402.71,126120.14,2269884.59
1056,13,2021-12-01,448504.95,5189318.4,259465.92,5000279.37
1057,13,2022-01-01,1359054.53,3498535.23,349853.52,2489334.22
1058,13,2022-02-01,1143994.01,4171075.81,0.0,3027081.8
1059,13,2022-03-01,599888.48,4459588.97,222979.45,4082679.94
1060,13,2022-04-01,479955.56,2923726.52,438558.98,2882329.94
1061,13,2022-05-01,1131528.59,2484483.06,124224.15,1477178.62
1062,13,2022-06-01,1063023.25,2763209.22,0.0,1700185.97
1063,13,2022-07-01,869901.13,2839440.3,0.0,1969539.17
1064,13,2022-08-01,613563.75,2798688.71,0.0,2185124.96
1065,13,2022-09-01,415645.4,4813354.37,722003.16,5119712.13
1066,13,2022-10-01,988620.6,4497869.27,674680.39,4183929.06
1067,13,2022-11-01,498998.95,5808472.16,0.0,5309473.21
1068,13,2022-12-01,777479.33,4599751.99,689962.8,4512235.46
1069,13,2023-01-01,1250181.99,4749083.79,237454.19,3736355.99
1070,13,2023-02-01,594724.99,4349013.03,217450.65,3971738.69
1071,13,2023-03-01,1094904.83,3582576.45,179128.82,2666800.44
1072,13,2023-04-01,656567.71,3125086.95,312508.7,2781027.94
1073,13,2023-05-01,1098037.42,3645552.34,0.0,2547514.92
1074,13,2023-06-01,1095025.45,3638000.79,545700.12,3088675.46
1075,13,2023-07-01,354794.88,2219800.67,110990.03,1975995.82
1076,13,2023-08-01,944041.56,1790005.92,268500.89,1114465.25
1077,13,2023-09-01,424491.27,2291605.17,114580.26,1981694.16
1078,13,2023-10-01,858155.43,5252661.07,0.0,4394505.64
1079,13,2023-11-01,1323678.0,4451381.39,222569.07,3350272.46
1080,13,2023-12-01,669610.63,4701533.49,470153.35,4502076.21
1081,13,2024-01-01,432192.28,5859523.15,585952.32,6013283.19
1082,13,2024-02-01,615784.42,3882147.82,388214.78,3654578.18
1083,13,2024-03-01,563855.63,3590253.82,179512.69,3205910.88
1084,13,2024-04-01,1032672.39,2920887.36,438133.1,2326348.07
1085,13,2024-05-01,453145.95,2171933.43,325790.01,2044577.49
1086,13,2024-06-01,1013873.02,3984889.41,199244.47,3170260.86
1087,13,2024-07-01,1009124.01,3250533.91,487580.09,2728989.99
1088,13,2024-08-01,903016.08,2579362.8,386904.42,2063251.14
1089,13,2024-09-01,726501.88,2250096.12,0.0,1523594.24
1090,13,2024-10-01,896437.96,2612220.78,0.0,1715782.82
1091,13,2024-11-01,1260665.83,2168055.86,325208.38,1232598.41
1092,13,2024-12-01,1273541.91,2459970.9,368995.63,1555424.62
1093,14,2018-01-01,203489.51,357854.11,17892.71,172257.31
1094,14,2018-02-01,82539.95,424246.13,21212.31,362918.49
1095,14,2018-03-01,147312.95,1038274.42,0.0,890961.47
1096,14,2018-04-01,234497.55,625708.59,31285.43,422496.47
1097,14,2018-05-01,211555.96,888748.38,88874.84,766067.26
1098,14,2018-06-01,155464.08,484541.26,72681.19,401758.37
1099,14,2018-07-01,51937.23,345546.52,34554.65,328163.94
1100,14,2018-08-01,70405.56,145319.69,14531.97,89446.1
1101,14,2018-09-01,28890.73,110800.43,11080.04,92989.74
1102,14,2018-10-01,35160.81,52263.64,7839.55,24942.38
1103,14,2018-11-01,28278.93,185294.52,9264.73,166280.32
1104,14,2018-12-01,104921.31,236224.35,11811.22,143114.26
1105,14,2019-01-01,210224.75,565362.57,0.0,355137.82
1106,14,2019-02-01,234634.51,735925.87,0.0,501291.36
1107,14,2019-03-01,302551.83,655985.9,65598.59,419032.66
1108,14,2019-04-01,142961.92,721829.75,0.0,578867.83
1109,14,2019-05-01,151993.49,951950.62,47597.53,847554.66
1110,14,2019-06-01,201356.58,434560.85,21728.04,254932.31
1111,14,2019-07-01,137460.97,494354.12,24717.71,381610.86
1112,14,2019-08-01,49470.56,265778.53,0.0,216307.97
1113,14,2019-09-01,16706.56,136207.7,6810.39,126311.53
1114,14,2019-10-01,24814.57,238289.71,23828.97,237304.11
1115,14,2019-11-01,57402.71,243886.0,12194.3,198677.59
1116,14,2019-12-01,73145.09,432214.88,0.0,359069.79
1117,14,2020-01-01,217380.45,501699.02,0.0,284318.57
1118,14,2020-02-01,153570.03,926558.72,0.0,772988.69
1119,14,2020-03-01,291664.87,980939.6,98093.96,787368.69
1120,14,2020-04-01,265183.0,811192.74,121678.91,667688.65
1121,14,2020-05-01,90112.39,945344.82,94534.48,949766.91
1122,14,2020-06-01,83587.46,533249.7,79987.45,529649.69
1123,14,2020-07-01,94191.42,521696.0,78254.4,505758.98
1124,14,2020-08-01,37875.04,206404.47,0.0,168529.43
1125,14,2020-09-01,39878.68,200019.53,30002.93,190143.78
1126,14,2020-10-01,36242.06,132199.99,13220.0,109177.93
1127,14,2020-11-01,62905.03,292373.94,43856.09,273325.0
1128,14,2020-12-01,103531.54,343729.4,51559.41,291757.27
1129,14,2021-01-01,221834.22,710209.51,35510.48,523885.77
1130,14,2021-02-01,128104.19,910796.92,45539.85,828232.58
1131,14,2021-03-01,314737.22,583394.68,0.0,268657.46
1132,14,2021-04-01,215263.98,1093319.19,54665.96,932721.17
1133,14,2021-05-01,276029.43,506949.25,25347.46,256267.28
1134,14,2021-06-01,203730.15,819819.72,40990.99,657080.56
1135,14,2021-07-01,117440.43,535509.59,53550.96,471620.12
1136,14,2021-08-01,67311.78,162608.13,8130.41,103426.76
1137,14,2021-09-01,41657.59,118610.5,11861.05,88813.96
1138,14,2021-10-01,36736.7,120816.47,18122.47,102202.24
1139,14,2021-11-01,42509.83,141965.8,7098.29,106554.26
1140,14,2021-12-01,83124.17,389717.86,58457.68,365051.37
1141,14,2022-01-01,91870.2,530066.25,0.0,438196.05
1142,14,2022-02-01,202865.67,647581.79,0.0,444716.12
1143,14,2022-03-01,179220.43,1100713.06,0.0,921492.63
1144,14,2022-04-01,310993.2,1169393.47,175409.02,1033809.29
1145,14,2022-05-01,275152.19,1088467.68,108846.77,922162.26
1146,14,2022-06-01,211617.3,380034.64,0.0,168417.34
1147,14,2022-07-01,106717.79,474763.95,47476.4,415522.56
1148,14,2022-08-01,62746.45,117545.8,17631.87,72431.22
1149,14,2022-09-01,31521.46,105012.41,15751.86,89242.81
1150,14,2022-10-01,17671.13,62114.45,9317.17,53760.49
1151,14,2022-11-01,32783.88,178057.43,0.0,145273.55
1152,14,2022-12-01,75147.73,379120.78,37912.08,341885.13
1153,14,2023-01-01,78403.59,833216.7,124982.5,879795.61
1154,14,2023-02-01,116487.39,856694.89,128504.23,868711.73
1155,14,2023-03-01,148428.59,693987.37,104098.11,649656.89
1156,14,2023-04-01,114930.99,1190361.28,119036.13,1194466.42
1157,14,2023-05-01,99123.58,818216.51,81821.65,800914.58
1158,14,2023-06-01,203468.67,655325.84,65532.58,517389.75
1159,14,2023-07-01,73483.91,346956.7,34695.67,308168.46
1160,14,2023-08-01,81936.16,221607.68,33241.15,172912.67
1161,14,2023-09-01,49333.56,106846.14,16026.92,73539.5
1162,14,2023-10-01,24380.67,68841.43,6884.14,51344.9
1163,14,2023-11-01,74287.8,221350.75,33202.61,180265.56
1164,14,2023-12-01,141256.7,402264.38,40226.44,301234.12
1165,14,2024-01-01,197882.9,372311.3,55846.69,230275.09
1166,14,2024-02-01,230935.36,494137.19,49413.72,312615.55
1167,14,2024-03-01,228069.99,612062.1,0.0,383992.11
1168,14,2024-04-01,195607.57,933331.66,46666.58,784390.67
1169,14,2024-05-01,120137.95,501143.26,0.0,381005.31
1170,14,2024-06-01,86801.78,694119.9,34706.0,642024.12
1171,14,2024-07-01,106015.48,214508.85,0.0,108493.37
1172,14,2024-08-01,54957.62,142445.71,0.0,87488.09
1173,14,2024-09-01,30364.53,102498.83,10249.88,82384.18
1174,14,2024-10-01,35692.27,113530.21,0.0,77837.94
1175,14,2024-11-01,58247.43,158090.0,15809.0,115651.57
1176,14,2024-12-01,122778.44,444522.95,0.0,321744.51
1177,15,2018-01-01,197893.98,1080259.75,54012.99,936378.76
1178,15,2018-02-01,235852.85,1488940.29,0.0,1253087.44
1179,15,2018-03-01,171820.4,1106715.73,166007.36,1100902.69
1180,15,2018-04-01,299498.02,1592625.66,238893.85,1532021.49
1181,15,2018-05-01,406540.02,950033.81,47501.69,590995.48
1182,15,2018-06-01,387201.95,1553669.35,77683.47,1244150.87
1183,15,2018-07-01,288730.6,1659717.12,165971.71,1536958.23
1184,15,2018-08-01,217738.32,990477.52,0.0,772739.2
1185,15,2018-09-01,293809.13,736083.12,73608.31,515882.3
1186,15,2018-10-01,351637.02,980374.89,147056.23,775794.1
1187,15,2018-11-01,326528.73,1493598.32,0.0,1167069.59
1188,15,2018-12-01,117557.75,1127466.27,112746.63,1122655.15
1189,15,2019-01-01,216410.36,1357891.27,0.0,1141480.91
1190,15,2019-02-01,161117.93,948336.26,0.0,787218.33
1191,15,2019-03-01,396141.37,939010.73,46950.54,589819.9
1192,15,2019-04-01,374933.21,713830.35,35691.52,374588.66
1193,15,2019-05-01,335967.75,750610.26,0.0,414642.51
1194,15,2019-06-01,361355.14,1355522.09,0.0,994166.95
1195,15,2019-07-01,308111.94,991192.73,99119.27,782200.06
1196,15,2019-08-01,149306.29,1074955.56,0.0,925649.27
1197,15,2019-09-01,153215.22,1623237.52,0.0,1470022.3
1198,15,2019-10-01,242177.53,1176330.07,117633.01,1051785.55
1199,15,2019-11-01,389614.38,708759.48,70875.95,390021.05
1200,15,2019-12-01,407493.04,1752051.05,0.0,1344558.01
1201,15,2020-01-01,255434.35,1361481.11,0.0,1106046.76
1202,15,2020-02-01,124927.87,1648095.46,164809.55,1687977.14
1203,15,2020-03-01,222028.47,1648071.01,82403.55,1508446.09
1204,15,2020-04-01,166018.52,1166371.53,174955.73,1175308.74
1205,15,2020-05-01,161905.32,1517630.55,151763.06,1507488.29
1206,15,2020-06-01,393277.67,1466481.42,0.0,1073203.75
1207,15,2020-07-01,255920.52,782897.71,117434.66,644411.85
1208,15,2020-08-01,209464.88,1548085.8,232212.87,1570833.79
1209,15,2020-09-01,196207.92,801890.68,40094.53,645777.29
1210,15,2020-10-01,218882.83,1526703.57,152670.36,1460491.1
1211,15,2020-11-01,334410.74,1161723.36,116172.34,943484.96
1212,15,2020-12-01,363838.04,1341835.69,67091.78,1045089.43
1213,15,2021-01-01,278515.95,879923.55,43996.18,645403.78
1214,15,2021-02-01,202939.42,772390.08,38619.5,608070.16
1215,15,2021-03-01,180658.75,1486915.81,0.0,1306257.06
1216,15,2021-04-01,147346.36,1167699.78,116769.98,1137123.4
1217,15,2021-05-01,256964.01,1065394.04,106539.4,914969.43
1218,15,2021-06-01,389625.89,1082543.23,54127.16,747044.5
1219,15,2021-07-01,320945.66,1474880.15,73744.01,1227678.5
1220,15,2021-08-01,380712.24,1004347.72,150652.16,774287.64
1221,15,2021-09-01,262100.47,1186332.46,118633.25,1042865.24
1222,15,2021-10-01,300771.68,1162402.61,116240.26,977871.19
1223,15,2021-11-01,133782.95,1514039.54,0.0,1380256.59
1224,15,2021-12-01,207557.4,1014956.69,50747.83,858147.12
1225,15,2022-01-01,326682.86,1106720.5,55336.03,835373.67
1226,15,2022-02-01,306554.82,692378.66,0.0,385823.84
1227,15,2022-03-01,318852.84,1135551.06,113555.11,930253.33
1228,15,2022-04-01,257956.21,1615562.56,80778.13,1438384.48
1229,15,2022-05-01,160352.14,1525694.6,152569.46,1517911.92
1230,15,2022-06-01,267920.49,983007.35,147451.1,862537.96
1231,15,2022-07-01,149912.82,1000344.85,100034.49,950466.52
1232,15,2022-08-01,397171.82,1234373.63,61718.68,898920.49
1233,15,2022-09-01,239501.11,1404066.72,70203.34,1234768.95
1234,15,2022-10-01,380626.42,1321994.65,198299.2,1139667.43
1235,15,2022-11-01,423931.59,1691278.32,169127.83,1436474.56
1236,15,2022-12-01,276061.09,1681201.95,168120.2,1573261.06
1237,15,2023-01-01,356579.2,1691521.93,253728.29,1588671.02
1238,15,2023-02-01,349461.86,1081557.89,108155.79,840251.82
1239,15,2023-03-01,205650.57,1676509.26,167650.93,1638509.62
1240,15,2023-04-01,303718.01,1667881.02,0.0,1364163.01
1241,15,2023-05-01,402198.27,942633.24,141394.99,681829.96
1242,15,2023-06-01,207567.61,1103045.31,110304.53,1005782.23
1243,15,2023-07-01,403524.71,757887.87,113683.18,468046.34
1244,15,2023-08-01,123490.31,922367.59,46118.38,844995.66
1245,15,2023-09-01,154675.87,1655331.86,82766.59,1583422.58
1246,15,2023-10-01,158049.92,1563046.84,234457.03,1639453.95
1247,15,2023-11-01,333926.17,1064229.79,53211.49,783515.11
1248,15,2023-12-01,134271.2,1413657.59,212048.64,1491435.03
1249,15,2024-01-01,278979.24,842535.05,84253.51,647809.32
1250,15,2024-02-01,398299.39,953303.37,47665.17,602669.15
1251,15,2024-03-01,254470.15,786180.46,117927.07,649637.38
1252,15,2024-04-01,252573.95,1248905.02,124890.5,1121221.57
1253,15,2024-05-01,185968.2,1267738.49,126773.85,1208544.14
1254,15,2024-06-01,163107.07,998366.2,149754.93,985014.06
1255,15,2024-07-01,311192.99,1437670.14,0.0,1126477.15
1256,15,2024-08-01,119452.8,1229350.52,122935.05,1232832.77
1257,15,2024-09-01,384060.09,1466368.61,0.0,1082308.52
1258,15,2024-10-01,399636.8,720731.28,108109.69,429204.17
1259,15,2024-11-01,366557.97,1653432.78,0.0,1286874.81
1260,15,2024-12-01,376705.02,1323809.2,198571.38,1145675.56
1261,16,2018-01-01,148060.21,1657146.82,165714.68,1674801.29
1262,16,2018-02-01,353422.71,1578263.35,78913.17,1303753.81
1263,16,2018-03-01,474643.93,1994777.64,0.0,1520133.71
1264,16,2018-04-01,309135.78,1764218.56,88210.93,1543293.71
1265,16,2018-05-01,476818.99,1764033.56,264605.03,1551819.6
1266,16,2018-06-01,385550.47,872647.23,43632.36,530729.12
1267,16,2018-07-01,463072.88,2002417.24,300362.59,1839706.95
1268,16,2018-08-01,140967.05,1077402.57,161610.39,1098045.91
1269,16,2018-09-01,306623.24,1719649.15,85982.46,1499008.37
1270,16,2018-10-01,530223.74,1281557.17,0.0,751333.43
1271,16,2018-11-01,423414.15,1311906.88,131190.69,1019683.42
1272,16,2018-12-01,472196.5,1497745.29,0.0,1025548.79
1273,16,2019-01-01,491812.03,2064567.49,309685.12,1882440.58
1274,16,2019-02-01,180087.54,1752308.14,0.0,1572220.6
1275,16,2019-03-01,203508.39,1165572.52,0.0,962064.13
1276,16,2019-04-01,313809.54,948831.46,47441.57,682463.49
1277,16,2019-05-01,318456.32,942059.68,141308.95,764912.31
1278,16,2019-06-01,468254.73,1141370.69,57068.53,730184.49
1279,16,2019-07-01,351331.25,1692248.59,169224.86,1510142.2
1280,16,2019-08-01,358948.95,1057969.21,158695.38,857715.64
1281,16,2019-09-01,188151.89,978396.5,97839.65,888084.26
1282,16,2019-10-01,168122.96,1437427.88,0.0,1269304.92
1283,16,2019-11-01,257788.57,1643058.3,0.0,1385269.73
1284,16,2019-12-01,355043.33,1752364.77,175236.48,1572557.92
1285,16,2020-01-01,309230.38,1082053.67,108205.37,881028.66
1286,16,2020-02-01,258711.88,1240759.3,124075.93,1106123.35
1287,16,2020-03-01,358678.3,1521737.72,228260.66,1391320.08
1288,16,2020-04-01,400964.67,1193809.51,0.0,792844.84
1289,16,2020-05-01,389653.19,1435396.16,71769.81,1117512.78
1290,16,2020-06-01,379996.52,1003784.86,100378.49,724166.83
1291,16,2020-07-01,352702.86,1287552.83,64377.64,999227.61
1292,16,2020-08-01,473824.64,986266.52,0.0,512441.88
1293,16,2020-09-01,314516.8,1565484.9,0.0,1250968.1
1294,16,2020-10-01,196807.95,1534358.5,0.0,1337550.55
1295,16,2020-11-01,156457.38,1501728.89,75086.44,1420357.95
1296,16,2020-12-01,412790.28,1126519.53,168977.93,882707.18
1297,16,2021-01-01,392017.86,1270335.08,63516.75,941833.97
1298,16,2021-02-01,283785.19,968032.3,48401.62,732648.73
1299,16,2021-03-01,351870.03,1248255.37,124825.54,1021210.88
1300,16,2021-04-01,356086.81,1201311.49,180196.72,1025421.4
1301,16,2021-05-01,481829.16,1441805.01,0.0,959975.85
1302,16,2021-06-01,393016.0,1035108.76,51755.44,693848.2
